unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,intersection_street_1,intersection_street_2,address_type,city,facility_type,status,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane_,y_coordinate_state_plane_,park_facility_name,park_borough,latitude,longitude,location,incident_address,street_name,cross_street_1,cross_street_2,landmark
45460213,2020-01-23T14:32:00.000,2020-01-26T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10013,,,ADDRESS,NEW YORK,,Closed,2020-01-26T00:00:00.000,01 MANHATTAN,MANHATTAN,981402,202991,Unspecified,MANHATTAN,40.723839653934995,-74.01027484953276,"{'type': 'Point', 'coordinates': [-74.01027484953276, 40.723839653934995]}",449 WASHINGTON STREET,WASHINGTON STREET,DESBROSSES STREET,WATTS STREET,
45453327,2020-01-23T14:30:00.000,2020-01-26T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11207,,,ADDRESS,BROOKLYN,,Closed,2020-01-26T00:00:00.000,05 BROOKLYN,BROOKLYN,1016197,181913,Unspecified,BROOKLYN,40.66592825510104,-73.88484349709532,"{'type': 'Point', 'coordinates': [-73.88484349709532, 40.66592825510104]}",607 JEROME STREET,JEROME STREET,LIVONIA AVENUE,NEW LOTS AVENUE,
45457071,2020-01-23T14:30:00.000,2020-01-26T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10014,,,ADDRESS,NEW YORK,,Closed,2020-01-26T00:00:00.000,02 MANHATTAN,MANHATTAN,982938,204880,Unspecified,MANHATTAN,40.72902486055122,-74.00473372594877,"{'type': 'Point', 'coordinates': [-74.00473372594877, 40.72902486055122]}",63 DOWNING STREET,DOWNING STREET,BEDFORD STREET,VARICK STREET,
45454111,2020-01-23T14:29:00.000,2020-01-25T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10314,,,ADDRESS,STATEN ISLAND,,Closed,2020-01-25T00:00:00.000,01 STATEN ISLAND,STATEN ISLAND,950166,166145,Unspecified,STATEN ISLAND,40.622640565336035,-74.12277988078642,"{'type': 'Point', 'coordinates': [-74.12277988078642, 40.622640565336035]}",45 KINGSLEY AVENUE,KINGSLEY AVENUE,BROOKSIDE AVENUE,MANOR ROAD,
45455021,2020-01-23T14:28:00.000,2020-01-25T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10461,,,ADDRESS,BRONX,,Closed,2020-01-25T00:00:00.000,10 BRONX,BRONX,1029442,244024,Unspecified,BRONX,40.83634919343607,-73.83668310641089,"{'type': 'Point', 'coordinates': [-73.83668310641089, 40.83634919343607]}",1315 BALCOM AVENUE,BALCOM AVENUE,WATERBURY AVENUE,LATTING STREET,
45460159,2020-01-23T14:28:00.000,2020-01-26T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10314,,,ADDRESS,STATEN ISLAND,,Closed,2020-01-26T00:00:00.000,01 STATEN ISLAND,STATEN ISLAND,946995,161739,Unspecified,STATEN ISLAND,40.61053425546062,-74.1341783605252,"{'type': 'Point', 'coordinates': [-74.1341783605252, 40.61053425546062]}",165 BYRNE AVENUE,BYRNE AVENUE,VICTORY BOULEVARD,PURDY AVENUE,
45459140,2020-01-23T14:27:00.000,2020-01-31T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11422,,,ADDRESS,Rosedale,,Closed,2020-01-31T00:00:00.000,13 QUEENS,QUEENS,1060054,179249,Unspecified,QUEENS,40.658349326247404,-73.72678675807852,"{'type': 'Point', 'coordinates': [-73.72678675807852, 40.658349326247404]}",260-16 145 AVENUE,145 AVENUE,HOOK CREEK BOULEVARD,NASSAU CNTY BOUNDARY,
45456076,2020-01-23T14:25:00.000,2020-01-26T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11219,,,ADDRESS,BROOKLYN,,Closed,2020-01-26T00:00:00.000,12 BROOKLYN,BROOKLYN,985089,168375,Unspecified,BROOKLYN,40.628826971885545,-73.9969774135964,"{'type': 'Point', 'coordinates': [-73.9969774135964, 40.628826971885545]}",1344 59 STREET,59 STREET,13 AVENUE,NEW UTRECHT AVENUE,
45459084,2020-01-23T14:25:00.000,2020-01-26T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11356,,,ADDRESS,College Point,,Closed,2020-01-26T00:00:00.000,07 QUEENS,QUEENS,1027468,223549,Unspecified,QUEENS,40.780160955807816,-73.84394863806736,"{'type': 'Point', 'coordinates': [-73.84394863806736, 40.780160955807816]}",124-19 22 AVENUE,22 AVENUE,124 STREET,125 STREET,
45458076,2020-01-23T14:23:00.000,2020-01-26T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11211,,,ADDRESS,BROOKLYN,,Closed,2020-01-26T00:00:00.000,01 BROOKLYN,BROOKLYN,996382,200137,Unspecified,BROOKLYN,40.71599825151604,-73.95623602032444,"{'type': 'Point', 'coordinates': [-73.95623602032444, 40.71599825151604]}",211 NORTH    6 STREET,NORTH    6 STREET,DRIGGS AVENUE,ROEBLING STREET,
45460214,2020-01-23T14:23:00.000,2020-01-29T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11217,,,ADDRESS,BROOKLYN,,Closed,2020-01-29T00:00:00.000,06 BROOKLYN,BROOKLYN,990409,186542,Unspecified,BROOKLYN,40.678689316928796,-73.9777949597707,"{'type': 'Point', 'coordinates': [-73.9777949597707, 40.678689316928796]}",22 STERLING PLACE,STERLING PLACE,5 AVENUE,6 AVENUE,
45453288,2020-01-23T14:20:00.000,2020-01-25T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10304,,,ADDRESS,STATEN ISLAND,,Closed,2020-01-25T00:00:00.000,01 STATEN ISLAND,STATEN ISLAND,962466,165695,Unspecified,STATEN ISLAND,40.621444192093264,-74.07847049832002,"{'type': 'Point', 'coordinates': [-74.07847049832002, 40.621444192093264]}",23 SUSAN COURT,SUSAN COURT,TOMPKINS AVENUE,THELMA COURT,
45458048,2020-01-23T14:20:00.000,2020-01-25T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11221,,,ADDRESS,BROOKLYN,,Closed,2020-01-25T00:00:00.000,03 BROOKLYN,BROOKLYN,1000439,188570,Unspecified,BROOKLYN,40.68424305378169,-73.94162894007921,"{'type': 'Point', 'coordinates': [-73.94162894007921, 40.68424305378169]}",416 JEFFERSON AVENUE,JEFFERSON AVENUE,TOMPKINS AVENUE,THROOP AVENUE,
45456092,2020-01-23T14:17:00.000,2020-01-26T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10458,,,ADDRESS,BRONX,,Closed,2020-01-26T00:00:00.000,07 BRONX,BRONX,1016306,256295,Unspecified,BRONX,40.87008685953074,-73.88409583496292,"{'type': 'Point', 'coordinates': [-73.88409583496292, 40.87008685953074]}",2969 PERRY AVENUE,PERRY AVENUE,BEDFORD PARK BOULEVARD,EAST 201 STREET,
45459141,2020-01-23T14:17:00.000,2020-01-25T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11216,,,ADDRESS,BROOKLYN,,Closed,2020-01-25T00:00:00.000,03 BROOKLYN,BROOKLYN,1000568,187504,Unspecified,BROOKLYN,40.68131689032271,-73.94116639929229,"{'type': 'Point', 'coordinates': [-73.94116639929229, 40.68131689032271]}",137 MACDONOUGH STREET,MACDONOUGH STREET,TOMPKINS AVENUE,THROOP AVENUE,
45453304,2020-01-23T14:16:00.000,2020-01-25T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11385,,,ADDRESS,Ridgewood,,Closed,2020-01-25T00:00:00.000,05 QUEENS,QUEENS,1015421,195825,Unspecified,QUEENS,40.704116250244674,-73.88757631213707,"{'type': 'Point', 'coordinates': [-73.88757631213707, 40.704116250244674]}",70-26 67 STREET,67 STREET,70 AVENUE,CENTRAL AVENUE,
45460133,2020-01-23T14:13:00.000,2020-01-28T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11228,,,ADDRESS,BROOKLYN,,Closed,2020-01-28T00:00:00.000,11 BROOKLYN,BROOKLYN,980663,160772,Unspecified,BROOKLYN,40.60795762995229,-74.01291850803956,"{'type': 'Point', 'coordinates': [-74.01291850803956, 40.60795762995229]}",1502 BATH AVENUE,BATH AVENUE,15 AVENUE,BAY 10 STREET,
45457065,2020-01-23T14:06:00.000,2020-01-30T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11416,,,ADDRESS,Ozone Park,,Closed,2020-01-30T00:00:00.000,09 QUEENS,QUEENS,1028392,188486,Unspecified,QUEENS,40.683917228620714,-73.84084230252849,"{'type': 'Point', 'coordinates': [-73.84084230252849, 40.683917228620714]}",102-14 101 STREET,101 STREET,101 AVENUE,103 AVENUE,
45458077,2020-01-23T14:04:00.000,2020-01-28T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11693,,,ADDRESS,Far Rockaway,,Closed,2020-01-28T00:00:00.000,14 QUEENS,QUEENS,1033881,159063,Unspecified,QUEENS,40.603128521898626,-73.82126776127778,"{'type': 'Point', 'coordinates': [-73.82126776127778, 40.603128521898626]}",38 WEST   14 ROAD,WEST   14 ROAD,CROSS BAY BOULEVARD,BROAD CHANNEL ISLAND SHORELINE,
45459142,2020-01-23T14:04:00.000,2020-01-25T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11210,,,ADDRESS,BROOKLYN,,Closed,2020-01-25T00:00:00.000,14 BROOKLYN,BROOKLYN,996967,166874,Unspecified,BROOKLYN,40.62469795458365,-73.95418849213188,"{'type': 'Point', 'coordinates': [-73.95418849213188, 40.62469795458365]}",1125 EAST   22 STREET,EAST   22 STREET,AVENUE J,AVENUE K,
45453298,2020-01-23T14:02:00.000,2020-01-25T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10456,,,ADDRESS,BRONX,,Closed,2020-01-25T00:00:00.000,03 BRONX,BRONX,1011462,241353,Unspecified,BRONX,40.82909177686423,-73.90167080616652,"{'type': 'Point', 'coordinates': [-73.90167080616652, 40.82909177686423]}",1176 FOREST AVENUE,FOREST AVENUE,HOME STREET,EAST 168 STREET,
45460160,2020-01-23T14:00:00.000,2020-01-30T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11208,,,ADDRESS,BROOKLYN,,Closed,2020-01-30T00:00:00.000,05 BROOKLYN,BROOKLYN,1016637,187428,Unspecified,BROOKLYN,40.6810640791757,-73.88323097048682,"{'type': 'Point', 'coordinates': [-73.88323097048682, 40.6810640791757]}",309 ARLINGTON AVENUE,ARLINGTON AVENUE,LINWOOD STREET,ESSEX STREET,
45453299,2020-01-23T13:58:00.000,2020-01-28T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11223,,,ADDRESS,BROOKLYN,,Closed,2020-01-28T00:00:00.000,15 BROOKLYN,BROOKLYN,994495,159172,Unspecified,BROOKLYN,40.603560760678626,-73.96310526840087,"{'type': 'Point', 'coordinates': [-73.96310526840087, 40.603560760678626]}",1871 EAST    9 STREET,EAST    9 STREET,1 COURT,AVENUE S,
45453281,2020-01-23T13:57:00.000,2020-01-30T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11354,,,ADDRESS,Flushing,,Closed,2020-01-30T00:00:00.000,07 QUEENS,QUEENS,1036524,219359,Unspecified,QUEENS,40.76861161102619,-73.81128196015133,"{'type': 'Point', 'coordinates': [-73.81128196015133, 40.76861161102619]}",153-02 33 AVENUE,33 AVENUE,153 STREET,154 STREET,
45455064,2020-01-23T13:57:00.000,2020-01-30T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11378,,,ADDRESS,Maspeth,,Closed,2020-01-30T00:00:00.000,05 QUEENS,QUEENS,1012615,203316,Unspecified,QUEENS,40.72468668174589,-73.89766507131579,"{'type': 'Point', 'coordinates': [-73.89766507131579, 40.72468668174589]}",66-43 GRAND AVENUE,GRAND AVENUE,HAMILTON PLACE,55 DRIVE,
45453300,2020-01-23T13:54:00.000,2020-02-08T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10036,,,ADDRESS,NEW YORK,,Closed,2020-02-08T00:00:00.000,04 MANHATTAN,MANHATTAN,987482,216749,Unspecified,MANHATTAN,40.761601798670455,-73.98833316672126,"{'type': 'Point', 'coordinates': [-73.98833316672126, 40.761601798670455]}",345 WEST   48 STREET,WEST   48 STREET,8 AVENUE,9 AVENUE,
45453301,2020-01-23T13:52:00.000,2020-01-28T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11228,,,ADDRESS,BROOKLYN,,Closed,2020-01-28T00:00:00.000,11 BROOKLYN,BROOKLYN,982223,162798,Unspecified,BROOKLYN,40.613519077628276,-74.00730080772527,"{'type': 'Point', 'coordinates': [-74.00730080772527, 40.613519077628276]}",8207 15 AVENUE,15 AVENUE,82 STREET,83 STREET,
45458114,2020-01-23T13:52:00.000,2020-01-25T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11233,,,ADDRESS,BROOKLYN,,Closed,2020-01-25T00:00:00.000,03 BROOKLYN,BROOKLYN,1001955,188260,Unspecified,BROOKLYN,40.683389272124764,-73.93616366673733,"{'type': 'Point', 'coordinates': [-73.93616366673733, 40.683389272124764]}",415 HALSEY STREET,HALSEY STREET,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,
45456093,2020-01-23T13:51:00.000,2020-01-25T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11212,,,ADDRESS,BROOKLYN,,Closed,2020-01-25T00:00:00.000,16 BROOKLYN,BROOKLYN,1008066,182539,Unspecified,BROOKLYN,40.66767209064383,-73.91415035449803,"{'type': 'Point', 'coordinates': [-73.91415035449803, 40.66767209064383]}",118 AMBOY STREET,AMBOY STREET,PITKIN AVENUE,SUTTER AVENUE,
45458049,2020-01-23T13:49:00.000,2020-01-28T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10307,,,ADDRESS,STATEN ISLAND,,Closed,2020-01-28T00:00:00.000,03 STATEN ISLAND,STATEN ISLAND,917668,121952,Unspecified,STATEN ISLAND,40.50115515350276,-74.23941102100451,"{'type': 'Point', 'coordinates': [-74.23941102100451, 40.50115515350276]}",654 ROCKAWAY STREET,ROCKAWAY STREET,CLERMONT AVENUE,BILLOP AVENUE,
45457066,2020-01-23T13:48:00.000,2020-01-25T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11215,,,ADDRESS,BROOKLYN,,Closed,2020-01-25T00:00:00.000,06 BROOKLYN,BROOKLYN,988208,181873,Unspecified,BROOKLYN,40.665875216827175,-73.98573296563661,"{'type': 'Point', 'coordinates': [-73.98573296563661, 40.665875216827175]}",511 6 AVENUE,6 AVENUE,12 STREET,13 STREET,
45456077,2020-01-23T13:45:00.000,2020-01-28T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11230,,,ADDRESS,BROOKLYN,,Closed,2020-01-28T00:00:00.000,14 BROOKLYN,BROOKLYN,996469,162238,Unspecified,BROOKLYN,40.6119737999486,-73.95599086914442,"{'type': 'Point', 'coordinates': [-73.95599086914442, 40.6119737999486]}",1568 EAST   18 STREET,EAST   18 STREET,AVENUE O,AVENUE P,
45456094,2020-01-23T13:45:00.000,2020-01-29T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10310,,,ADDRESS,STATEN ISLAND,,Closed,2020-01-29T00:00:00.000,01 STATEN ISLAND,STATEN ISLAND,953034,170980,Unspecified,STATEN ISLAND,40.63592217947017,-74.11247093566236,"{'type': 'Point', 'coordinates': [-74.11247093566236, 40.63592217947017]}",261 BEMENT AVENUE,BEMENT AVENUE,HENDERSON AVENUE,CASTLETON AVENUE,
45457072,2020-01-23T13:44:00.000,2020-02-01T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11356,,,ADDRESS,College Point,,Closed,2020-02-01T00:00:00.000,07 QUEENS,QUEENS,1026524,228125,Unspecified,QUEENS,40.79272539929334,-73.84732842448538,"{'type': 'Point', 'coordinates': [-73.84732842448538, 40.79272539929334]}",120-50 5 AVENUE,5 AVENUE,SOUNDVIEW LANE,121 STREET,
45457032,2020-01-23T13:43:00.000,2020-01-31T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10022,,,ADDRESS,NEW YORK,,Closed,2020-01-31T00:00:00.000,06 MANHATTAN,MANHATTAN,993650,216358,Unspecified,MANHATTAN,40.76052419777685,-73.96606854549444,"{'type': 'Point', 'coordinates': [-73.96606854549444, 40.76052419777685]}",237 EAST   58 STREET,EAST   58 STREET,3 AVENUE,2 AVENUE,
45457073,2020-01-23T13:43:00.000,2020-01-26T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,10314,,,ADDRESS,STATEN ISLAND,,Closed,2020-01-26T00:00:00.000,01 STATEN ISLAND,STATEN ISLAND,949599,164662,Unspecified,STATEN ISLAND,40.61856784392448,-74.12481475506621,"{'type': 'Point', 'coordinates': [-74.12481475506621, 40.61856784392448]}",38 KEIBER COURT,KEIBER COURT,MANOR ROAD,SOUTH GREENLEAF AVENUE,
45457074,2020-01-23T13:41:00.000,2020-01-29T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11414,,,ADDRESS,Howard Beach,,Closed,2020-01-29T00:00:00.000,10 QUEENS,QUEENS,1028070,179786,Unspecified,QUEENS,40.66003931753894,-73.8420598564424,"{'type': 'Point', 'coordinates': [-73.8420598564424, 40.66003931753894]}",158-25 91 STREET,91 STREET,158 AVENUE,159 AVENUE,
45457118,2020-01-23T13:41:00.000,2020-01-30T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11001,,,ADDRESS,Floral Park,,Closed,2020-01-30T00:00:00.000,13 QUEENS,QUEENS,1064795,206202,Unspecified,QUEENS,40.732286789335674,-73.7093770425252,"{'type': 'Point', 'coordinates': [-73.7093770425252, 40.732286789335674]}",86-28 257 STREET,257 STREET,86 AVENUE,87 AVENUE,
45457067,2020-01-23T13:35:00.000,2020-01-26T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11361,,,ADDRESS,Bayside,,Closed,2020-01-26T00:00:00.000,11 QUEENS,QUEENS,1045793,213874,Unspecified,QUEENS,40.753497073651126,-73.77786963829804,"{'type': 'Point', 'coordinates': [-73.77786963829804, 40.753497073651126]}",202-39 47 ROAD,47 ROAD,ROCKY HILL ROAD,203 STREET,
45458078,2020-01-23T13:35:00.000,2020-01-28T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11357,,,ADDRESS,Whitestone,,Closed,2020-01-28T00:00:00.000,07 QUEENS,QUEENS,1036570,228003,Unspecified,QUEENS,40.792336775409645,-73.81104857943001,"{'type': 'Point', 'coordinates': [-73.81104857943001, 40.792336775409645]}",151-70 11 AVENUE,11 AVENUE,CLINTONVILLE STREET,152 STREET,
45458115,2020-01-23T13:33:00.000,2020-01-25T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11366,,,ADDRESS,Fresh Meadows,,Closed,2020-01-25T00:00:00.000,08 QUEENS,QUEENS,1045030,205470,Unspecified,QUEENS,40.73043553794599,-73.78069950121892,"{'type': 'Point', 'coordinates': [-73.78069950121892, 40.73043553794599]}",75-55 189 STREET,189 STREET,75 AVENUE,UNION TURNPIKE,
45454112,2020-01-23T13:32:00.000,2020-01-26T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11105,,,ADDRESS,Astoria,,Closed,2020-01-26T00:00:00.000,01 QUEENS,QUEENS,1008146,223613,Unspecified,QUEENS,40.78040997691055,-73.91371613862043,"{'type': 'Point', 'coordinates': [-73.91371613862043, 40.78040997691055]}",21-25 24 STREET,24 STREET,21 AVENUE,DITMARS BOULEVARD,
45456028,2020-01-23T13:31:00.000,2020-01-26T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11435,,,ADDRESS,Jamaica,,Closed,2020-01-26T00:00:00.000,08 QUEENS,QUEENS,1036484,196565,Unspecified,QUEENS,40.706048104574585,-73.81160334903021,"{'type': 'Point', 'coordinates': [-73.81160334903021, 40.706048104574585]}",144-08 87 ROAD,87 ROAD,144 STREET,148 STREET,
45459143,2020-01-23T13:27:00.000,2020-01-31T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11361,,,ADDRESS,Bayside,,Closed,2020-01-31T00:00:00.000,11 QUEENS,QUEENS,1045398,216286,Unspecified,QUEENS,40.7601201179614,-73.7792733897258,"{'type': 'Point', 'coordinates': [-73.7792733897258, 40.7601201179614]}",42-18 205 STREET,205 STREET,42 AVENUE,43 AVENUE,
45457033,2020-01-23T13:26:00.000,2020-01-29T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11427,,,ADDRESS,Queens Village,,Closed,2020-01-29T00:00:00.000,13 QUEENS,QUEENS,1058387,204732,Unspecified,QUEENS,40.72830804990837,-73.73251447339155,"{'type': 'Point', 'coordinates': [-73.73251447339155, 40.72830804990837]}",89-32 LYMAN STREET,LYMAN STREET,89 AVENUE,91 ROAD,
45459085,2020-01-23T13:26:00.000,2020-01-26T00:00:00.000,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11218,,,ADDRESS,BROOKLYN,,Closed,2020-01-26T00:00:00.000,12 BROOKLYN,BROOKLYN,990074,170624,Unspecified,BROOKLYN,40.63499812601934,-73.9790164824002,"{'type': 'Point', 'coordinates': [-73.9790164824002, 40.63499812601934]}",515 DAHILL ROAD,DAHILL ROAD,40 STREET,41 STREET,
