year_month,Complaint Type,BoroCd,complaint_count
2010-05,Sweeping Complaint,304,2
2010-05,Sweeping Complaint,305,1
2010-05,Sweeping Complaint,306,1
2010-05,Sweeping Complaint,307,4
2010-05,Sweeping Complaint,308,2
2010-05,Sweeping Complaint,310,3
2010-05,Sweeping Complaint,311,3
2010-05,Sweeping Complaint,312,3
2010-05,Sweeping Complaint,313,2
2010-05,Sweeping Complaint,314,2
2010-05,Sweeping Complaint,315,3
2010-05,Sweeping Complaint,317,4
2010-05,Sweeping Complaint,318,1
2010-05,Sweeping Complaint,401,3
2010-05,Sweeping Complaint,402,1
2010-05,Sweeping Complaint,403,2
2010-05,Sweeping Complaint,404,2
2010-05,Sweeping Complaint,405,4
2010-05,Sweeping Complaint,406,1
2010-05,Sweeping Complaint,407,2
2010-05,Sweeping Complaint,408,2
2010-05,Sweeping Complaint,411,1
2010-05,Sweeping Complaint,414,2
2010-06,Adopt-A-Basket,105,1
2010-06,Adopt-A-Basket,203,3
2010-06,Adopt-A-Basket,209,3
2010-06,Adopt-A-Basket,308,1
2010-06,Adopt-A-Basket,405,1
2010-06,Basket Complaint,102,13
2010-06,Basket Complaint,103,7
2010-06,Basket Complaint,104,3
2010-06,Basket Complaint,105,5
2010-06,Basket Complaint,106,6
2010-06,Basket Complaint,107,5
2010-06,Basket Complaint,108,13
2010-06,Basket Complaint,109,4
2010-06,Basket Complaint,110,9
2010-06,Basket Complaint,111,18
2010-06,Basket Complaint,112,8
2010-06,Basket Complaint,201,2
2010-06,Basket Complaint,202,1
2010-06,Basket Complaint,203,4
2010-06,Basket Complaint,204,3
2010-06,Basket Complaint,205,4
2010-06,Basket Complaint,206,6
2010-06,Basket Complaint,207,2
2010-06,Basket Complaint,208,6
2010-06,Basket Complaint,209,7
2010-06,Basket Complaint,210,5
2010-06,Basket Complaint,211,3
2010-06,Basket Complaint,212,13
2010-06,Basket Complaint,226,2
2010-06,Basket Complaint,301,10
2010-06,Basket Complaint,302,16
2010-06,Basket Complaint,303,11
2010-06,Basket Complaint,304,5
2010-06,Basket Complaint,305,6
2010-06,Basket Complaint,306,7
2010-06,Basket Complaint,307,11
2010-06,Basket Complaint,308,10
2010-06,Basket Complaint,309,6
2010-06,Basket Complaint,310,8
2010-06,Basket Complaint,311,12
2010-06,Basket Complaint,312,11
2010-06,Basket Complaint,313,6
2010-06,Basket Complaint,314,4
2010-06,Basket Complaint,315,24
2010-06,Basket Complaint,316,4
2010-06,Basket Complaint,317,3
2010-06,Basket Complaint,318,11
2010-06,Basket Complaint,355,2
2010-06,Basket Complaint,401,5
2010-06,Basket Complaint,402,7
2010-06,Basket Complaint,403,11
2010-06,Basket Complaint,404,2
2010-06,Basket Complaint,405,5
2010-06,Basket Complaint,406,19
2010-06,Basket Complaint,407,5
2010-06,Basket Complaint,408,30
2010-06,Basket Complaint,409,15
2010-06,Basket Complaint,410,11
2010-06,Basket Complaint,411,8
2010-06,Basket Complaint,412,18
2010-06,Basket Complaint,413,10
2010-06,Basket Complaint,414,4
2010-06,Basket Complaint,501,17
2010-06,Basket Complaint,502,13
2010-06,Basket Complaint,503,3
2010-06,Collection Truck Noise,105,1
2010-06,Collection Truck Noise,107,1
2010-06,Collection Truck Noise,108,1
2010-06,Collection Truck Noise,306,1
2010-06,Collection Truck Noise,312,1
2010-06,Collection Truck Noise,317,1
2010-06,Collection Truck Noise,403,1
2010-06,Collection Truck Noise,406,1
2010-06,Collection Truck Noise,408,2
2010-06,Missing Collection,101,9
2010-06,Missing Collection,102,11
2010-06,Missing Collection,103,9
2010-06,Missing Collection,104,8
2010-06,Missing Collection,105,6
2010-06,Missing Collection,106,8
2010-06,Missing Collection,107,14
2010-06,Missing Collection,108,19
2010-06,Missing Collection,110,5
2010-06,Missing Collection,111,6
2010-06,Missing Collection,112,6
2010-06,Missing Collection,201,8
2010-06,Missing Collection,202,7
2010-06,Missing Collection,203,10
2010-06,Missing Collection,204,3
2010-06,Missing Collection,205,1
2010-06,Missing Collection,206,9
2010-06,Missing Collection,207,8
2010-06,Missing Collection,208,4
2010-06,Missing Collection,209,11
2010-06,Missing Collection,210,13
2010-06,Missing Collection,211,22
2010-06,Missing Collection,212,37
2010-06,Missing Collection,301,36
2010-06,Missing Collection,302,24
2010-06,Missing Collection,303,14
2010-06,Missing Collection,304,5
2010-06,Missing Collection,305,20
2010-06,Missing Collection,306,49
2010-06,Missing Collection,307,11
2010-06,Missing Collection,308,8
2010-06,Missing Collection,309,9
2010-06,Missing Collection,310,32
2010-06,Missing Collection,311,31
2010-06,Missing Collection,312,25
2010-06,Missing Collection,313,7
2010-06,Missing Collection,314,16
2010-06,Missing Collection,315,35
2010-06,Missing Collection,316,5
2010-06,Missing Collection,317,28
2010-06,Missing Collection,318,45
2010-06,Missing Collection,401,35
2010-06,Missing Collection,402,9
2010-06,Missing Collection,403,16
2010-06,Missing Collection,404,15
2010-06,Missing Collection,405,26
2010-06,Missing Collection,406,23
2010-06,Missing Collection,407,54
2010-06,Missing Collection,408,62
2010-06,Missing Collection,409,16
2010-06,Missing Collection,410,27
2010-06,Missing Collection,411,33
2010-06,Missing Collection,412,42
2010-06,Missing Collection,413,46
2010-06,Missing Collection,414,24
2010-06,Missing Collection,501,79
2010-06,Missing Collection,502,91
2010-06,Missing Collection,503,85
2010-06,Sweeping Complaint,103,1
2010-06,Sweeping Complaint,108,4
2010-06,Sweeping Complaint,110,1
2010-06,Sweeping Complaint,111,4
2010-06,Sweeping Complaint,208,2
2010-06,Sweeping Complaint,209,3
2010-06,Sweeping Complaint,301,3
2010-06,Sweeping Complaint,303,2
2010-06,Sweeping Complaint,304,2
2010-06,Sweeping Complaint,305,5
2010-06,Sweeping Complaint,306,2
2010-06,Sweeping Complaint,308,1
2010-06,Sweeping Complaint,309,1
2010-06,Sweeping Complaint,310,3
2010-06,Sweeping Complaint,311,4
2010-06,Sweeping Complaint,312,3
2010-06,Sweeping Complaint,313,2
2010-06,Sweeping Complaint,314,3
2010-06,Sweeping Complaint,315,2
2010-06,Sweeping Complaint,316,2
2010-06,Sweeping Complaint,317,6
2010-06,Sweeping Complaint,318,6
2010-06,Sweeping Complaint,403,4
2010-06,Sweeping Complaint,404,2
2010-06,Sweeping Complaint,405,3
2010-06,Sweeping Complaint,406,2
2010-06,Sweeping Complaint,407,2
2010-06,Sweeping Complaint,408,2
2010-06,Sweeping Complaint,409,1
2010-06,Sweeping Complaint,412,1
2010-06,Sweeping Complaint,414,2
2010-06,Sweeping Complaint,501,1
2010-07,Adopt-A-Basket,105,2
2010-07,Adopt-A-Basket,110,2
2010-07,Adopt-A-Basket,204,1
2010-07,Adopt-A-Basket,205,1
2010-07,Adopt-A-Basket,414,1
2010-07,Adopt-A-Basket,501,1
2010-07,Adopt-A-Basket,503,1
2010-07,Basket Complaint,101,3
2010-07,Basket Complaint,102,8
2010-07,Basket Complaint,103,1
2010-07,Basket Complaint,104,4
2010-07,Basket Complaint,105,3
2010-07,Basket Complaint,106,2
2010-07,Basket Complaint,107,6
2010-07,Basket Complaint,108,3
2010-07,Basket Complaint,109,3
2010-07,Basket Complaint,110,6
2010-07,Basket Complaint,111,11
2010-07,Basket Complaint,112,5
2010-07,Basket Complaint,201,3
2010-07,Basket Complaint,202,1
2010-07,Basket Complaint,204,2
2010-07,Basket Complaint,205,5
2010-07,Basket Complaint,206,3
2010-07,Basket Complaint,207,4
2010-07,Basket Complaint,208,1
2010-07,Basket Complaint,210,2
2010-07,Basket Complaint,211,3
2010-07,Basket Complaint,212,10
2010-07,Basket Complaint,301,11
2010-07,Basket Complaint,302,10
2010-07,Basket Complaint,303,9
2010-07,Basket Complaint,304,4
2010-07,Basket Complaint,305,14
2010-07,Basket Complaint,306,10
2010-07,Basket Complaint,307,6
2010-07,Basket Complaint,308,15
2010-07,Basket Complaint,309,3
2010-07,Basket Complaint,310,6
2010-07,Basket Complaint,311,9
2010-07,Basket Complaint,312,2
2010-07,Basket Complaint,313,1
2010-07,Basket Complaint,314,7
2010-07,Basket Complaint,315,13
2010-07,Basket Complaint,316,6
2010-07,Basket Complaint,317,6
2010-07,Basket Complaint,318,8
2010-07,Basket Complaint,355,1
2010-07,Basket Complaint,401,4
2010-07,Basket Complaint,402,7
2010-07,Basket Complaint,403,13
2010-07,Basket Complaint,404,5
2010-07,Basket Complaint,405,4
2010-07,Basket Complaint,406,8
2010-07,Basket Complaint,407,8
2010-07,Basket Complaint,408,6
2010-07,Basket Complaint,409,8
2010-07,Basket Complaint,410,3
2010-07,Basket Complaint,411,4
2010-07,Basket Complaint,412,9
2010-07,Basket Complaint,413,13
2010-07,Basket Complaint,414,3
2010-07,Basket Complaint,501,18
2010-07,Basket Complaint,502,11
2010-07,Basket Complaint,503,8
2010-07,Basket Complaint,595,1
2010-07,Collection Truck Noise,108,2
2010-07,Collection Truck Noise,209,1
2010-07,Collection Truck Noise,313,1
2010-07,Collection Truck Noise,408,1
2010-07,Collection Truck Noise,413,1
2010-07,Missing Collection,101,3
2010-07,Missing Collection,102,24
2010-07,Missing Collection,103,7
2010-07,Missing Collection,104,5
2010-07,Missing Collection,105,9
2010-07,Missing Collection,106,4
2010-07,Missing Collection,107,10
2010-07,Missing Collection,108,18
2010-07,Missing Collection,109,1
2010-07,Missing Collection,110,12
2010-07,Missing Collection,111,16
2010-07,Missing Collection,112,2
2010-07,Missing Collection,201,1
2010-07,Missing Collection,202,4
2010-07,Missing Collection,203,9
2010-07,Missing Collection,204,5
2010-07,Missing Collection,205,3
2010-07,Missing Collection,206,9
2010-07,Missing Collection,207,3
2010-07,Missing Collection,208,5
2010-07,Missing Collection,209,5
2010-07,Missing Collection,210,19
2010-07,Missing Collection,211,11
2010-07,Missing Collection,212,31
2010-07,Missing Collection,301,38
2010-07,Missing Collection,302,13
2010-07,Missing Collection,303,19
2010-07,Missing Collection,304,13
2010-07,Missing Collection,305,19
2010-07,Missing Collection,306,12
2010-07,Missing Collection,307,9
2010-07,Missing Collection,308,6
2010-07,Missing Collection,309,2
2010-07,Missing Collection,310,19
2010-07,Missing Collection,311,36
2010-07,Missing Collection,312,32
2010-07,Missing Collection,313,11
2010-07,Missing Collection,314,19
2010-07,Missing Collection,315,36
2010-07,Missing Collection,316,7
2010-07,Missing Collection,317,30
2010-07,Missing Collection,318,44
2010-07,Missing Collection,401,44
2010-07,Missing Collection,402,13
2010-07,Missing Collection,403,14
2010-07,Missing Collection,404,17
2010-07,Missing Collection,405,40
2010-07,Missing Collection,406,36
2010-07,Missing Collection,407,49
2010-07,Missing Collection,408,45
2010-07,Missing Collection,409,21
2010-07,Missing Collection,410,36
2010-07,Missing Collection,411,26
2010-07,Missing Collection,412,37
2010-07,Missing Collection,413,44
2010-07,Missing Collection,414,27
2010-07,Missing Collection,501,61
2010-07,Missing Collection,502,67
2010-07,Missing Collection,503,72
2010-07,Sweeping Complaint,102,1
2010-07,Sweeping Complaint,103,1
2010-07,Sweeping Complaint,104,1
2010-07,Sweeping Complaint,105,1
2010-07,Sweeping Complaint,106,1
2010-07,Sweeping Complaint,108,1
2010-07,Sweeping Complaint,110,1
2010-07,Sweeping Complaint,201,1
2010-07,Sweeping Complaint,202,2
2010-07,Sweeping Complaint,207,1
2010-07,Sweeping Complaint,208,1
2010-07,Sweeping Complaint,211,1
2010-07,Sweeping Complaint,212,1
2010-07,Sweeping Complaint,301,2
2010-07,Sweeping Complaint,302,3
2010-07,Sweeping Complaint,303,1
2010-07,Sweeping Complaint,304,7
2010-07,Sweeping Complaint,305,10
2010-07,Sweeping Complaint,306,3
2010-07,Sweeping Complaint,307,1
2010-07,Sweeping Complaint,309,7
2010-07,Sweeping Complaint,310,6
2010-07,Sweeping Complaint,311,14
2010-07,Sweeping Complaint,312,7
2010-07,Sweeping Complaint,313,3
2010-07,Sweeping Complaint,314,1
2010-07,Sweeping Complaint,315,3
2010-07,Sweeping Complaint,317,9
2010-07,Sweeping Complaint,318,8
2010-07,Sweeping Complaint,401,1
2010-07,Sweeping Complaint,402,3
2010-07,Sweeping Complaint,403,2
2010-07,Sweeping Complaint,404,2
2010-07,Sweeping Complaint,405,7
2010-07,Sweeping Complaint,406,2
2010-07,Sweeping Complaint,407,3
2010-07,Sweeping Complaint,409,1
2010-07,Sweeping Complaint,411,1
2010-07,Sweeping Complaint,412,2
2010-07,Sweeping Complaint,414,2
2010-07,Sweeping Complaint,501,1
2010-07,Sweeping Complaint,502,1
2010-07,Sweeping Complaint,595,1
2010-08,Adopt-A-Basket,101,1
2010-08,Adopt-A-Basket,105,1
2010-08,Adopt-A-Basket,204,4
2010-08,Adopt-A-Basket,401,1
2010-08,Adopt-A-Basket,402,2
2010-08,Adopt-A-Basket,503,1
2010-08,Basket Complaint,101,1
2010-08,Basket Complaint,102,12
2010-08,Basket Complaint,103,7
2010-08,Basket Complaint,104,1
2010-08,Basket Complaint,105,4
2010-08,Basket Complaint,106,9
2010-08,Basket Complaint,107,9
2010-08,Basket Complaint,108,5
2010-08,Basket Complaint,109,4
2010-08,Basket Complaint,110,5
2010-08,Basket Complaint,111,5
2010-08,Basket Complaint,112,7
2010-08,Basket Complaint,201,4
2010-08,Basket Complaint,202,2
2010-08,Basket Complaint,203,4
2010-08,Basket Complaint,204,1
2010-08,Basket Complaint,205,1
2010-08,Basket Complaint,206,8
2010-08,Basket Complaint,207,5
2010-08,Basket Complaint,208,3
2010-08,Basket Complaint,209,4
2010-08,Basket Complaint,210,3
2010-08,Basket Complaint,211,1
2010-08,Basket Complaint,212,8
2010-08,Basket Complaint,301,8
2010-08,Basket Complaint,302,20
2010-08,Basket Complaint,303,12
2010-08,Basket Complaint,304,9
2010-08,Basket Complaint,305,5
2010-08,Basket Complaint,306,13
2010-08,Basket Complaint,307,4
2010-08,Basket Complaint,308,13
2010-08,Basket Complaint,309,6
2010-08,Basket Complaint,310,5
2010-08,Basket Complaint,311,10
2010-08,Basket Complaint,312,7
2010-08,Basket Complaint,313,2
2010-08,Basket Complaint,314,7
2010-08,Basket Complaint,315,6
2010-08,Basket Complaint,316,1
2010-08,Basket Complaint,317,8
2010-08,Basket Complaint,318,10
2010-08,Basket Complaint,355,1
2010-08,Basket Complaint,401,5
2010-08,Basket Complaint,402,5
2010-08,Basket Complaint,403,1
2010-08,Basket Complaint,404,5
2010-08,Basket Complaint,405,9
2010-08,Basket Complaint,406,9
2010-08,Basket Complaint,407,12
2010-08,Basket Complaint,408,6
2010-08,Basket Complaint,409,8
2010-08,Basket Complaint,410,9
2010-08,Basket Complaint,411,5
2010-08,Basket Complaint,412,14
2010-08,Basket Complaint,413,14
2010-08,Basket Complaint,414,4
2010-08,Basket Complaint,501,13
2010-08,Basket Complaint,502,10
2010-08,Basket Complaint,503,7
2010-08,Basket Complaint,595,1
2010-08,Collection Truck Noise,101,1
2010-08,Collection Truck Noise,107,2
2010-08,Collection Truck Noise,108,1
2010-08,Collection Truck Noise,315,1
2010-08,Collection Truck Noise,401,1
2010-08,Missing Collection,101,6
2010-08,Missing Collection,102,22
2010-08,Missing Collection,103,7
2010-08,Missing Collection,104,10
2010-08,Missing Collection,105,17
2010-08,Missing Collection,106,7
2010-08,Missing Collection,107,12
2010-08,Missing Collection,108,16
2010-08,Missing Collection,109,1
2010-08,Missing Collection,110,7
2010-08,Missing Collection,111,3
2010-08,Missing Collection,112,4
2010-08,Missing Collection,201,3
2010-08,Missing Collection,202,4
2010-08,Missing Collection,203,9
2010-08,Missing Collection,204,3
2010-08,Missing Collection,205,2
2010-08,Missing Collection,206,14
2010-08,Missing Collection,207,1
2010-08,Missing Collection,208,5
2010-08,Missing Collection,209,2
2010-08,Missing Collection,210,15
2010-08,Missing Collection,211,9
2010-08,Missing Collection,212,17
2010-08,Missing Collection,301,57
2010-08,Missing Collection,302,10
2010-08,Missing Collection,303,20
2010-08,Missing Collection,304,8
2010-08,Missing Collection,305,17
2010-08,Missing Collection,306,20
2010-08,Missing Collection,307,8
2010-08,Missing Collection,308,12
2010-08,Missing Collection,309,5
2010-08,Missing Collection,310,15
2010-08,Missing Collection,311,22
2010-08,Missing Collection,312,26
2010-08,Missing Collection,313,4
2010-08,Missing Collection,314,22
2010-08,Missing Collection,315,29
2010-08,Missing Collection,316,8
2010-08,Missing Collection,317,18
2010-08,Missing Collection,318,37
2010-08,Missing Collection,401,27
2010-08,Missing Collection,402,15
2010-08,Missing Collection,403,14
2010-08,Missing Collection,404,5
2010-08,Missing Collection,405,41
2010-08,Missing Collection,406,20
2010-08,Missing Collection,407,48
2010-08,Missing Collection,408,46
2010-08,Missing Collection,409,15
2010-08,Missing Collection,410,29
2010-08,Missing Collection,411,24
2010-08,Missing Collection,412,42
2010-08,Missing Collection,413,40
2010-08,Missing Collection,414,22
2010-08,Missing Collection,501,75
2010-08,Missing Collection,502,66
2010-08,Missing Collection,503,57
2010-08,Sweeping Complaint,102,1
2010-08,Sweeping Complaint,103,1
2010-08,Sweeping Complaint,106,1
2010-08,Sweeping Complaint,108,1
2010-08,Sweeping Complaint,110,2
2010-08,Sweeping Complaint,111,3
2010-08,Sweeping Complaint,112,2
2010-08,Sweeping Complaint,204,1
2010-08,Sweeping Complaint,208,1
2010-08,Sweeping Complaint,209,1
2010-08,Sweeping Complaint,211,1
2010-08,Sweeping Complaint,212,1
2010-08,Sweeping Complaint,301,1
2010-08,Sweeping Complaint,302,4
2010-08,Sweeping Complaint,303,3
2010-08,Sweeping Complaint,304,6
2010-08,Sweeping Complaint,305,11
2010-08,Sweeping Complaint,306,1
2010-08,Sweeping Complaint,307,1
2010-08,Sweeping Complaint,308,2
2010-08,Sweeping Complaint,309,1
2010-08,Sweeping Complaint,310,1
2010-08,Sweeping Complaint,311,6
2010-08,Sweeping Complaint,312,2
2010-08,Sweeping Complaint,313,3
2010-08,Sweeping Complaint,314,6
2010-08,Sweeping Complaint,316,3
2010-08,Sweeping Complaint,317,4
2010-08,Sweeping Complaint,318,2
2010-08,Sweeping Complaint,402,2
2010-08,Sweeping Complaint,403,6
2010-08,Sweeping Complaint,404,3
2010-08,Sweeping Complaint,405,7
2010-08,Sweeping Complaint,407,2
2010-08,Sweeping Complaint,408,3
2010-08,Sweeping Complaint,409,2
2010-08,Sweeping Complaint,412,1
2010-08,Sweeping Complaint,414,2
2010-08,Sweeping Complaint,501,1
2010-08,Sweeping Complaint,502,1
2010-09,Adopt-A-Basket,105,1
2010-09,Adopt-A-Basket,209,4
2010-09,Adopt-A-Basket,407,1
2010-09,Basket Complaint,101,3
2010-09,Basket Complaint,102,8
2010-09,Basket Complaint,103,4
2010-09,Basket Complaint,104,3
2010-09,Basket Complaint,105,6
2010-09,Basket Complaint,106,10
2010-09,Basket Complaint,107,11
2010-09,Basket Complaint,108,9
2010-09,Basket Complaint,109,2
2010-09,Basket Complaint,110,6
2010-09,Basket Complaint,111,4
2010-09,Basket Complaint,112,3
2010-09,Basket Complaint,201,2
2010-09,Basket Complaint,202,4
2010-09,Basket Complaint,203,2
2010-09,Basket Complaint,205,1
2010-09,Basket Complaint,206,4
2010-09,Basket Complaint,207,5
2010-09,Basket Complaint,208,2
2010-09,Basket Complaint,209,2
2010-09,Basket Complaint,211,1
2010-09,Basket Complaint,212,3
2010-09,Basket Complaint,301,2
2010-09,Basket Complaint,302,16
2010-09,Basket Complaint,303,13
2010-09,Basket Complaint,304,12
2010-09,Basket Complaint,305,5
2010-09,Basket Complaint,306,9
2010-09,Basket Complaint,307,6
2010-09,Basket Complaint,308,8
2010-09,Basket Complaint,309,2
2010-09,Basket Complaint,310,4
