year_month,Complaint Type,census_tract_id,complaint_count
2022-03,Request Large Bulky Item Collection,36081057900,3
2022-03,Request Large Bulky Item Collection,36081058100,3
2022-03,Request Large Bulky Item Collection,36081058200,7
2022-03,Request Large Bulky Item Collection,36081058300,7
2022-03,Request Large Bulky Item Collection,36081058500,3
2022-03,Request Large Bulky Item Collection,36081058700,4
2022-03,Request Large Bulky Item Collection,36081058900,9
2022-03,Request Large Bulky Item Collection,36081059000,2
2022-03,Request Large Bulky Item Collection,36081059100,7
2022-03,Request Large Bulky Item Collection,36081059200,2
2022-03,Request Large Bulky Item Collection,36081059300,8
2022-03,Request Large Bulky Item Collection,36081059400,1
2022-03,Request Large Bulky Item Collection,36081059501,7
2022-03,Request Large Bulky Item Collection,36081059502,1
2022-03,Request Large Bulky Item Collection,36081059600,3
2022-03,Request Large Bulky Item Collection,36081059800,1
2022-03,Request Large Bulky Item Collection,36081059900,3
2022-03,Request Large Bulky Item Collection,36081060100,5
2022-03,Request Large Bulky Item Collection,36081060300,4
2022-03,Request Large Bulky Item Collection,36081060600,2
2022-03,Request Large Bulky Item Collection,36081060800,2
2022-03,Request Large Bulky Item Collection,36081061000,5
2022-03,Request Large Bulky Item Collection,36081061200,1
2022-03,Request Large Bulky Item Collection,36081061301,5
2022-03,Request Large Bulky Item Collection,36081061400,3
2022-03,Request Large Bulky Item Collection,36081061601,4
2022-03,Request Large Bulky Item Collection,36081061602,1
2022-03,Request Large Bulky Item Collection,36081061900,2
2022-03,Request Large Bulky Item Collection,36081062000,1
2022-03,Request Large Bulky Item Collection,36081062100,5
2022-03,Request Large Bulky Item Collection,36081062200,3
2022-03,Request Large Bulky Item Collection,36081062500,5
2022-03,Request Large Bulky Item Collection,36081062600,2
2022-03,Request Large Bulky Item Collection,36081062700,3
2022-03,Request Large Bulky Item Collection,36081062900,4
2022-03,Request Large Bulky Item Collection,36081063000,1
2022-03,Request Large Bulky Item Collection,36081063200,3
2022-03,Request Large Bulky Item Collection,36081063301,1
2022-03,Request Large Bulky Item Collection,36081063302,2
2022-03,Request Large Bulky Item Collection,36081063500,2
2022-03,Request Large Bulky Item Collection,36081063700,6
2022-03,Request Large Bulky Item Collection,36081063800,5
2022-03,Request Large Bulky Item Collection,36081063900,1
2022-03,Request Large Bulky Item Collection,36081064101,2
2022-03,Request Large Bulky Item Collection,36081064500,6
2022-03,Request Large Bulky Item Collection,36081064600,9
2022-03,Request Large Bulky Item Collection,36081065000,1
2022-03,Request Large Bulky Item Collection,36081065401,6
2022-03,Request Large Bulky Item Collection,36081065600,7
2022-03,Request Large Bulky Item Collection,36081065702,2
2022-03,Request Large Bulky Item Collection,36081065703,4
2022-03,Request Large Bulky Item Collection,36081066000,4
2022-03,Request Large Bulky Item Collection,36081066100,3
2022-03,Request Large Bulky Item Collection,36081066301,3
2022-03,Request Large Bulky Item Collection,36081066401,2
2022-03,Request Large Bulky Item Collection,36081066402,2
2022-03,Request Large Bulky Item Collection,36081066403,2
2022-03,Request Large Bulky Item Collection,36081066501,5
2022-03,Request Large Bulky Item Collection,36081066701,2
2022-03,Request Large Bulky Item Collection,36081067100,2
2022-03,Request Large Bulky Item Collection,36081067700,5
2022-03,Request Large Bulky Item Collection,36081067900,2
2022-03,Request Large Bulky Item Collection,36081068000,3
2022-03,Request Large Bulky Item Collection,36081068200,1
2022-03,Request Large Bulky Item Collection,36081068300,2
2022-03,Request Large Bulky Item Collection,36081068700,2
2022-03,Request Large Bulky Item Collection,36081069000,5
2022-03,Request Large Bulky Item Collection,36081069400,1
2022-03,Request Large Bulky Item Collection,36081069500,1
2022-03,Request Large Bulky Item Collection,36081069701,2
2022-03,Request Large Bulky Item Collection,36081069702,2
2022-03,Request Large Bulky Item Collection,36081070300,3
2022-03,Request Large Bulky Item Collection,36081070700,2
2022-03,Request Large Bulky Item Collection,36081070900,4
2022-03,Request Large Bulky Item Collection,36081071100,1
2022-03,Request Large Bulky Item Collection,36081071305,1
2022-03,Request Large Bulky Item Collection,36081071900,1
2022-03,Request Large Bulky Item Collection,36081072300,3
2022-03,Request Large Bulky Item Collection,36081072900,2
2022-03,Request Large Bulky Item Collection,36081073100,1
2022-03,Request Large Bulky Item Collection,36081073900,1
2022-03,Request Large Bulky Item Collection,36081074500,3
2022-03,Request Large Bulky Item Collection,36081074700,3
2022-03,Request Large Bulky Item Collection,36081074900,5
2022-03,Request Large Bulky Item Collection,36081075702,1
2022-03,Request Large Bulky Item Collection,36081076901,3
2022-03,Request Large Bulky Item Collection,36081077500,1
2022-03,Request Large Bulky Item Collection,36081077902,5
2022-03,Request Large Bulky Item Collection,36081077903,1
2022-03,Request Large Bulky Item Collection,36081077904,4
2022-03,Request Large Bulky Item Collection,36081077905,1
2022-03,Request Large Bulky Item Collection,36081077906,4
2022-03,Request Large Bulky Item Collection,36081077907,3
2022-03,Request Large Bulky Item Collection,36081078800,3
2022-03,Request Large Bulky Item Collection,36081079000,1
2022-03,Request Large Bulky Item Collection,36081079200,3
2022-03,Request Large Bulky Item Collection,36081079701,1
2022-03,Request Large Bulky Item Collection,36081079900,1
2022-03,Request Large Bulky Item Collection,36081080301,2
2022-03,Request Large Bulky Item Collection,36081080302,4
2022-03,Request Large Bulky Item Collection,36081080900,2
2022-03,Request Large Bulky Item Collection,36081081400,4
2022-03,Request Large Bulky Item Collection,36081081800,4
2022-03,Request Large Bulky Item Collection,36081083700,4
2022-03,Request Large Bulky Item Collection,36081083800,5
2022-03,Request Large Bulky Item Collection,36081084000,6
2022-03,Request Large Bulky Item Collection,36081084601,5
2022-03,Request Large Bulky Item Collection,36081084602,2
2022-03,Request Large Bulky Item Collection,36081084901,1
2022-03,Request Large Bulky Item Collection,36081085300,1
2022-03,Request Large Bulky Item Collection,36081085500,2
2022-03,Request Large Bulky Item Collection,36081085700,3
2022-03,Request Large Bulky Item Collection,36081085900,1
2022-03,Request Large Bulky Item Collection,36081086400,1
2022-03,Request Large Bulky Item Collection,36081086900,2
2022-03,Request Large Bulky Item Collection,36081087100,2
2022-03,Request Large Bulky Item Collection,36081088400,15
2022-03,Request Large Bulky Item Collection,36081088902,1
2022-03,Request Large Bulky Item Collection,36081088903,1
2022-03,Request Large Bulky Item Collection,36081089201,12
2022-03,Request Large Bulky Item Collection,36081090700,5
2022-03,Request Large Bulky Item Collection,36081091900,7
2022-03,Request Large Bulky Item Collection,36081092200,1
2022-03,Request Large Bulky Item Collection,36081092500,1
2022-03,Request Large Bulky Item Collection,36081092800,4
2022-03,Request Large Bulky Item Collection,36081092900,8
2022-03,Request Large Bulky Item Collection,36081093401,6
2022-03,Request Large Bulky Item Collection,36081093402,3
2022-03,Request Large Bulky Item Collection,36081093800,2
2022-03,Request Large Bulky Item Collection,36081093900,15
2022-03,Request Large Bulky Item Collection,36081094201,1
2022-03,Request Large Bulky Item Collection,36081094500,6
2022-03,Request Large Bulky Item Collection,36081094700,3
2022-03,Request Large Bulky Item Collection,36081095400,2
2022-03,Request Large Bulky Item Collection,36081096400,12
2022-03,Request Large Bulky Item Collection,36081097204,3
2022-03,Request Large Bulky Item Collection,36081097206,2
2022-03,Request Large Bulky Item Collection,36081097300,3
2022-03,Request Large Bulky Item Collection,36081098100,5
2022-03,Request Large Bulky Item Collection,36081098700,2
2022-03,Request Large Bulky Item Collection,36081099200,2
2022-03,Request Large Bulky Item Collection,36081099703,5
2022-03,Request Large Bulky Item Collection,36081099704,1
2022-03,Request Large Bulky Item Collection,36081099705,2
2022-03,Request Large Bulky Item Collection,36081099801,8
2022-03,Request Large Bulky Item Collection,36081099802,4
2022-03,Request Large Bulky Item Collection,36081100801,3
2022-03,Request Large Bulky Item Collection,36081100803,5
2022-03,Request Large Bulky Item Collection,36081100804,3
2022-03,Request Large Bulky Item Collection,36081101002,3
2022-03,Request Large Bulky Item Collection,36081101003,1
2022-03,Request Large Bulky Item Collection,36081101004,6
2022-03,Request Large Bulky Item Collection,36081101700,11
2022-03,Request Large Bulky Item Collection,36081102900,5
2022-03,Request Large Bulky Item Collection,36081103201,3
2022-03,Request Large Bulky Item Collection,36081103202,6
2022-03,Request Large Bulky Item Collection,36081103300,8
2022-03,Request Large Bulky Item Collection,36081103900,14
2022-03,Request Large Bulky Item Collection,36081104700,9
2022-03,Request Large Bulky Item Collection,36081105900,5
2022-03,Request Large Bulky Item Collection,36081108500,8
2022-03,Request Large Bulky Item Collection,36081109300,2
2022-03,Request Large Bulky Item Collection,36081109700,5
2022-03,Request Large Bulky Item Collection,36081109900,5
2022-03,Request Large Bulky Item Collection,36081111300,9
2022-03,Request Large Bulky Item Collection,36081112300,12
2022-03,Request Large Bulky Item Collection,36081112900,4
2022-03,Request Large Bulky Item Collection,36081113300,3
2022-03,Request Large Bulky Item Collection,36081113900,3
2022-03,Request Large Bulky Item Collection,36081114100,5
2022-03,Request Large Bulky Item Collection,36081114700,4
2022-03,Request Large Bulky Item Collection,36081115100,2
2022-03,Request Large Bulky Item Collection,36081115500,3
2022-03,Request Large Bulky Item Collection,36081115900,3
2022-03,Request Large Bulky Item Collection,36081116100,2
2022-03,Request Large Bulky Item Collection,36081116301,1
2022-03,Request Large Bulky Item Collection,36081116700,3
2022-03,Request Large Bulky Item Collection,36081117100,2
2022-03,Request Large Bulky Item Collection,36081117500,14
2022-03,Request Large Bulky Item Collection,36081118100,4
2022-03,Request Large Bulky Item Collection,36081118500,3
2022-03,Request Large Bulky Item Collection,36081118700,5
2022-03,Request Large Bulky Item Collection,36081118900,1
2022-03,Request Large Bulky Item Collection,36081119100,2
2022-03,Request Large Bulky Item Collection,36081119300,2
2022-03,Request Large Bulky Item Collection,36081119500,2
2022-03,Request Large Bulky Item Collection,36081119900,1
2022-03,Request Large Bulky Item Collection,36081120100,2
2022-03,Request Large Bulky Item Collection,36081120300,2
2022-03,Request Large Bulky Item Collection,36081120500,1
2022-03,Request Large Bulky Item Collection,36081120701,6
2022-03,Request Large Bulky Item Collection,36081121500,6
2022-03,Request Large Bulky Item Collection,36081122300,4
2022-03,Request Large Bulky Item Collection,36081122702,2
2022-03,Request Large Bulky Item Collection,36081122703,4
2022-03,Request Large Bulky Item Collection,36081122704,4
2022-03,Request Large Bulky Item Collection,36081124100,7
2022-03,Request Large Bulky Item Collection,36081124700,10
2022-03,Request Large Bulky Item Collection,36081125700,1
2022-03,Request Large Bulky Item Collection,36081126500,4
2022-03,Request Large Bulky Item Collection,36081126700,4
2022-03,Request Large Bulky Item Collection,36081127700,2
2022-03,Request Large Bulky Item Collection,36081129102,6
2022-03,Request Large Bulky Item Collection,36081129104,1
2022-03,Request Large Bulky Item Collection,36081130100,2
2022-03,Request Large Bulky Item Collection,36081133300,6
2022-03,Request Large Bulky Item Collection,36081133900,1
2022-03,Request Large Bulky Item Collection,36081134100,7
2022-03,Request Large Bulky Item Collection,36081134702,1
2022-03,Request Large Bulky Item Collection,36081136700,10
2022-03,Request Large Bulky Item Collection,36081137700,4
2022-03,Request Large Bulky Item Collection,36081138501,10
2022-03,Request Large Bulky Item Collection,36081139900,2
2022-03,Request Large Bulky Item Collection,36081140300,7
2022-03,Request Large Bulky Item Collection,36081140902,11
2022-03,Request Large Bulky Item Collection,36081141700,10
2022-03,Request Large Bulky Item Collection,36081142900,8
2022-03,Request Large Bulky Item Collection,36081143500,5
2022-03,Request Large Bulky Item Collection,36081144100,1
2022-03,Request Large Bulky Item Collection,36081144700,4
2022-03,Request Large Bulky Item Collection,36081145101,1
2022-03,Request Large Bulky Item Collection,36081145102,1
2022-03,Request Large Bulky Item Collection,36081145900,5
2022-03,Request Large Bulky Item Collection,36081146300,3
2022-03,Request Large Bulky Item Collection,36081146700,4
2022-03,Request Large Bulky Item Collection,36081147100,3
2022-03,Request Large Bulky Item Collection,36081147900,6
2022-03,Request Large Bulky Item Collection,36081148300,5
2022-03,Request Large Bulky Item Collection,36081150701,3
2022-03,Request Large Bulky Item Collection,36081150702,7
2022-03,Request Large Bulky Item Collection,36081152901,8
2022-03,Request Large Bulky Item Collection,36081152902,9
2022-03,Request Large Bulky Item Collection,36081155104,1
2022-03,Request Large Bulky Item Collection,36081157101,10
2022-03,Request Large Bulky Item Collection,36081157901,10
2022-03,Request Large Bulky Item Collection,36081157902,6
2022-03,Request Large Bulky Item Collection,36081157903,3
2022-03,Request Large Bulky Item Collection,36081161700,9
2022-03,Request Large Bulky Item Collection,36081162100,8
2022-03,Request Large Bulky Item Collection,36085000600,1
2022-03,Request Large Bulky Item Collection,36085000800,8
2022-03,Request Large Bulky Item Collection,36085000900,1
2022-03,Request Large Bulky Item Collection,36085001100,5
2022-03,Request Large Bulky Item Collection,36085001700,1
2022-03,Request Large Bulky Item Collection,36085002002,2
2022-03,Request Large Bulky Item Collection,36085002100,3
2022-03,Request Large Bulky Item Collection,36085002700,2
2022-03,Request Large Bulky Item Collection,36085002900,3
2022-03,Request Large Bulky Item Collection,36085003300,1
2022-03,Request Large Bulky Item Collection,36085003600,4
2022-03,Request Large Bulky Item Collection,36085003900,1
2022-03,Request Large Bulky Item Collection,36085004002,5
2022-03,Request Large Bulky Item Collection,36085004003,2
2022-03,Request Large Bulky Item Collection,36085004004,4
2022-03,Request Large Bulky Item Collection,36085004700,3
2022-03,Request Large Bulky Item Collection,36085005000,4
2022-03,Request Large Bulky Item Collection,36085005901,2
2022-03,Request Large Bulky Item Collection,36085006400,1
2022-03,Request Large Bulky Item Collection,36085006700,4
2022-03,Request Large Bulky Item Collection,36085007001,5
2022-03,Request Large Bulky Item Collection,36085007002,7
2022-03,Request Large Bulky Item Collection,36085007400,5
2022-03,Request Large Bulky Item Collection,36085007500,2
2022-03,Request Large Bulky Item Collection,36085007700,4
2022-03,Request Large Bulky Item Collection,36085008100,6
2022-03,Request Large Bulky Item Collection,36085009601,3
2022-03,Request Large Bulky Item Collection,36085009602,5
2022-03,Request Large Bulky Item Collection,36085009701,5
2022-03,Request Large Bulky Item Collection,36085010500,9
2022-03,Request Large Bulky Item Collection,36085011201,2
2022-03,Request Large Bulky Item Collection,36085011203,13
2022-03,Request Large Bulky Item Collection,36085011401,3
2022-03,Request Large Bulky Item Collection,36085011402,8
2022-03,Request Large Bulky Item Collection,36085012100,12
2022-03,Request Large Bulky Item Collection,36085012200,8
2022-03,Request Large Bulky Item Collection,36085012500,5
2022-03,Request Large Bulky Item Collection,36085012804,1
2022-03,Request Large Bulky Item Collection,36085012805,3
2022-03,Request Large Bulky Item Collection,36085012806,6
2022-03,Request Large Bulky Item Collection,36085013201,1
2022-03,Request Large Bulky Item Collection,36085013203,9
2022-03,Request Large Bulky Item Collection,36085013204,12
2022-03,Request Large Bulky Item Collection,36085013302,2
2022-03,Request Large Bulky Item Collection,36085013400,8
2022-03,Request Large Bulky Item Collection,36085013800,7
2022-03,Request Large Bulky Item Collection,36085014100,4
2022-03,Request Large Bulky Item Collection,36085014604,9
2022-03,Request Large Bulky Item Collection,36085014605,6
2022-03,Request Large Bulky Item Collection,36085014606,9
2022-03,Request Large Bulky Item Collection,36085014607,8
2022-03,Request Large Bulky Item Collection,36085014608,5
2022-03,Request Large Bulky Item Collection,36085014700,4
2022-03,Request Large Bulky Item Collection,36085015100,4
2022-03,Request Large Bulky Item Collection,36085015601,17
2022-03,Request Large Bulky Item Collection,36085015602,3
2022-03,Request Large Bulky Item Collection,36085015603,7
2022-03,Request Large Bulky Item Collection,36085016901,2
2022-03,Request Large Bulky Item Collection,36085017005,6
2022-03,Request Large Bulky Item Collection,36085017007,8
2022-03,Request Large Bulky Item Collection,36085017009,4
2022-03,Request Large Bulky Item Collection,36085017011,7
2022-03,Request Large Bulky Item Collection,36085017012,12
2022-03,Request Large Bulky Item Collection,36085017013,6
2022-03,Request Large Bulky Item Collection,36085017014,7
2022-03,Request Large Bulky Item Collection,36085017016,3
2022-03,Request Large Bulky Item Collection,36085017300,1
2022-03,Request Large Bulky Item Collection,36085017600,9
2022-03,Request Large Bulky Item Collection,36085017701,3
2022-03,Request Large Bulky Item Collection,36085017702,3
2022-03,Request Large Bulky Item Collection,36085018100,4
2022-03,Request Large Bulky Item Collection,36085018701,4
2022-03,Request Large Bulky Item Collection,36085018703,6
2022-03,Request Large Bulky Item Collection,36085018704,6
2022-03,Request Large Bulky Item Collection,36085018901,12
2022-03,Request Large Bulky Item Collection,36085018902,8
2022-03,Request Large Bulky Item Collection,36085019700,2
2022-03,Request Large Bulky Item Collection,36085019800,7
2022-03,Request Large Bulky Item Collection,36085020100,4
2022-03,Request Large Bulky Item Collection,36085020701,3
2022-03,Request Large Bulky Item Collection,36085020702,5
2022-03,Request Large Bulky Item Collection,36085020803,9
2022-03,Request Large Bulky Item Collection,36085020804,11
2022-03,Request Large Bulky Item Collection,36085020805,16
2022-03,Request Large Bulky Item Collection,36085020806,4
2022-03,Request Large Bulky Item Collection,36085021300,6
2022-03,Request Large Bulky Item Collection,36085022300,7
2022-03,Request Large Bulky Item Collection,36085022601,13
2022-03,Request Large Bulky Item Collection,36085022802,1
2022-03,Request Large Bulky Item Collection,36085023100,6
2022-03,Request Large Bulky Item Collection,36085023900,3
2022-03,Request Large Bulky Item Collection,36085024401,8
2022-03,Request Large Bulky Item Collection,36085024402,5
2022-03,Request Large Bulky Item Collection,36085024700,1
2022-03,Request Large Bulky Item Collection,36085024800,12
2022-03,Request Large Bulky Item Collection,36085025100,4
2022-03,Request Large Bulky Item Collection,36085027301,2
2022-03,Request Large Bulky Item Collection,36085027302,13
2022-03,Request Large Bulky Item Collection,36085027702,8
2022-03,Request Large Bulky Item Collection,36085027704,6
2022-03,Request Large Bulky Item Collection,36085027705,7
2022-03,Request Large Bulky Item Collection,36085027706,7
2022-03,Request Large Bulky Item Collection,36085027900,2
2022-03,Request Large Bulky Item Collection,36085029102,6
2022-03,Request Large Bulky Item Collection,36085029104,10
2022-03,Request Large Bulky Item Collection,36085029105,5
2022-03,Request Large Bulky Item Collection,36085029106,5
2022-03,Request Large Bulky Item Collection,36085030301,5
2022-03,Request Large Bulky Item Collection,36085030302,5
2022-03,Request Large Bulky Item Collection,36085031901,4
2022-03,Request Large Bulky Item Collection,36085031902,10
2022-03,Sweeping Complaint,36005001901,1
2022-03,Sweeping Complaint,36005002001,1
2022-03,Sweeping Complaint,36005003300,2
2022-03,Sweeping Complaint,36005003700,1
2022-03,Sweeping Complaint,36005003900,2
2022-03,Sweeping Complaint,36005004001,1
2022-03,Sweeping Complaint,36005004300,1
2022-03,Sweeping Complaint,36005004400,2
2022-03,Sweeping Complaint,36005005100,2
2022-03,Sweeping Complaint,36005005200,1
2022-03,Sweeping Complaint,36005005400,2
2022-03,Sweeping Complaint,36005005600,2
2022-03,Sweeping Complaint,36005006000,1
2022-03,Sweeping Complaint,36005006301,3
2022-03,Sweeping Complaint,36005006500,1
2022-03,Sweeping Complaint,36005007500,5
2022-03,Sweeping Complaint,36005007800,2
2022-03,Sweeping Complaint,36005008300,1
2022-03,Sweeping Complaint,36005008500,1
2022-03,Sweeping Complaint,36005009301,2
2022-03,Sweeping Complaint,36005009302,1
2022-03,Sweeping Complaint,36005011502,1
2022-03,Sweeping Complaint,36005012500,1
2022-03,Sweeping Complaint,36005012901,3
2022-03,Sweeping Complaint,36005013100,2
2022-03,Sweeping Complaint,36005014100,2
2022-03,Sweeping Complaint,36005015100,2
2022-03,Sweeping Complaint,36005015300,3
2022-03,Sweeping Complaint,36005016500,1
2022-03,Sweeping Complaint,36005017300,1
2022-03,Sweeping Complaint,36005017701,1
2022-03,Sweeping Complaint,36005020100,1
2022-03,Sweeping Complaint,36005021501,1
2022-03,Sweeping Complaint,36005021800,1
2022-03,Sweeping Complaint,36005021900,1
2022-03,Sweeping Complaint,36005022500,1
2022-03,Sweeping Complaint,36005022701,1
2022-03,Sweeping Complaint,36005022901,2
2022-03,Sweeping Complaint,36005022902,1
2022-03,Sweeping Complaint,36005023100,3
2022-03,Sweeping Complaint,36005023302,2
2022-03,Sweeping Complaint,36005023502,1
2022-03,Sweeping Complaint,36005023703,2
2022-03,Sweeping Complaint,36005023800,5
2022-03,Sweeping Complaint,36005023900,1
2022-03,Sweeping Complaint,36005025500,1
2022-03,Sweeping Complaint,36005026601,2
2022-03,Sweeping Complaint,36005026602,3
2022-03,Sweeping Complaint,36005026701,1
2022-03,Sweeping Complaint,36005026702,1
2022-03,Sweeping Complaint,36005026900,1
2022-03,Sweeping Complaint,36005030201,1
2022-03,Sweeping Complaint,36005033000,2
2022-03,Sweeping Complaint,36005035900,2
2022-03,Sweeping Complaint,36005036700,1
2022-03,Sweeping Complaint,36005038000,1
2022-03,Sweeping Complaint,36005038100,3
2022-03,Sweeping Complaint,36005038200,1
2022-03,Sweeping Complaint,36005039100,5
2022-03,Sweeping Complaint,36005039200,1
2022-03,Sweeping Complaint,36005039700,1
2022-03,Sweeping Complaint,36005039800,2
2022-03,Sweeping Complaint,36005039901,3
2022-03,Sweeping Complaint,36005040303,1
2022-03,Sweeping Complaint,36005040400,1
2022-03,Sweeping Complaint,36005040502,1
2022-03,Sweeping Complaint,36005040702,2
2022-03,Sweeping Complaint,36005041300,5
2022-03,Sweeping Complaint,36005041500,1
2022-03,Sweeping Complaint,36005042400,1
2022-03,Sweeping Complaint,36005042600,1
2022-03,Sweeping Complaint,36005044200,1
2022-03,Sweeping Complaint,36005045800,2
2022-03,Sweeping Complaint,36047000301,1
2022-03,Sweeping Complaint,36047000501,1
2022-03,Sweeping Complaint,36047000700,1
2022-03,Sweeping Complaint,36047002100,1
2022-03,Sweeping Complaint,36047002200,1
2022-03,Sweeping Complaint,36047003600,1
2022-03,Sweeping Complaint,36047003800,1
2022-03,Sweeping Complaint,36047004100,1
2022-03,Sweeping Complaint,36047004300,1
2022-03,Sweeping Complaint,36047005301,3
2022-03,Sweeping Complaint,36047005303,3
2022-03,Sweeping Complaint,36047006901,1
2022-03,Sweeping Complaint,36047007500,1
2022-03,Sweeping Complaint,36047007700,1
2022-03,Sweeping Complaint,36047008000,1
2022-03,Sweeping Complaint,36047008200,1
2022-03,Sweeping Complaint,36047011200,1
2022-03,Sweeping Complaint,36047012100,3
2022-03,Sweeping Complaint,36047012801,1
2022-03,Sweeping Complaint,36047013900,1
2022-03,Sweeping Complaint,36047014700,1
2022-03,Sweeping Complaint,36047015300,2
2022-03,Sweeping Complaint,36047016300,1
2022-03,Sweeping Complaint,36047017000,1
2022-03,Sweeping Complaint,36047018100,1
2022-03,Sweeping Complaint,36047018300,2
2022-03,Sweeping Complaint,36047019000,1
2022-03,Sweeping Complaint,36047019400,1
2022-03,Sweeping Complaint,36047020300,3
2022-03,Sweeping Complaint,36047020800,2
2022-03,Sweeping Complaint,36047021700,3
2022-03,Sweeping Complaint,36047021800,1
2022-03,Sweeping Complaint,36047021900,1
2022-03,Sweeping Complaint,36047022000,1
2022-03,Sweeping Complaint,36047022100,3
2022-03,Sweeping Complaint,36047022200,1
2022-03,Sweeping Complaint,36047022800,1
2022-03,Sweeping Complaint,36047022900,2
2022-03,Sweeping Complaint,36047023300,1
2022-03,Sweeping Complaint,36047023500,1
2022-03,Sweeping Complaint,36047023800,1
2022-03,Sweeping Complaint,36047024200,2
2022-03,Sweeping Complaint,36047024300,2
2022-03,Sweeping Complaint,36047024500,3
2022-03,Sweeping Complaint,36047024600,1
2022-03,Sweeping Complaint,36047024700,3
2022-03,Sweeping Complaint,36047025000,2
2022-03,Sweeping Complaint,36047025100,3
2022-03,Sweeping Complaint,36047025700,1
2022-03,Sweeping Complaint,36047025800,1
2022-03,Sweeping Complaint,36047026300,1
2022-03,Sweeping Complaint,36047026500,1
2022-03,Sweeping Complaint,36047026700,2
2022-03,Sweeping Complaint,36047027300,4
2022-03,Sweeping Complaint,36047027500,1
2022-03,Sweeping Complaint,36047028600,1
2022-03,Sweeping Complaint,36047029000,1
2022-03,Sweeping Complaint,36047029100,1
2022-03,Sweeping Complaint,36047030200,2
2022-03,Sweeping Complaint,36047030400,1
2022-03,Sweeping Complaint,36047030500,3
2022-03,Sweeping Complaint,36047031300,1
2022-03,Sweeping Complaint,36047031702,3
2022-03,Sweeping Complaint,36047032300,1
2022-03,Sweeping Complaint,36047032600,1
2022-03,Sweeping Complaint,36047033701,1
2022-03,Sweeping Complaint,36047033702,1
2022-03,Sweeping Complaint,36047033900,2
2022-03,Sweeping Complaint,36047034100,1
2022-03,Sweeping Complaint,36047034300,1
2022-03,Sweeping Complaint,36047034500,2
2022-03,Sweeping Complaint,36047034800,1
2022-03,Sweeping Complaint,36047034901,1
2022-03,Sweeping Complaint,36047035301,3
2022-03,Sweeping Complaint,36047035302,2
2022-03,Sweeping Complaint,36047035400,1
2022-03,Sweeping Complaint,36047035900,1
2022-03,Sweeping Complaint,36047036502,1
2022-03,Sweeping Complaint,36047036700,1
2022-03,Sweeping Complaint,36047036900,2
2022-03,Sweeping Complaint,36047037100,2
2022-03,Sweeping Complaint,36047037500,1
2022-03,Sweeping Complaint,36047037700,1
2022-03,Sweeping Complaint,36047037900,1
2022-03,Sweeping Complaint,36047038200,1
2022-03,Sweeping Complaint,36047038300,1
2022-03,Sweeping Complaint,36047038700,2
2022-03,Sweeping Complaint,36047039100,1
2022-03,Sweeping Complaint,36047039300,1
2022-03,Sweeping Complaint,36047039600,1
2022-03,Sweeping Complaint,36047039700,2
2022-03,Sweeping Complaint,36047040000,1
2022-03,Sweeping Complaint,36047040300,4
2022-03,Sweeping Complaint,36047040500,5
2022-03,Sweeping Complaint,36047041200,1
2022-03,Sweeping Complaint,36047041300,2
2022-03,Sweeping Complaint,36047041700,1
2022-03,Sweeping Complaint,36047042700,1
2022-03,Sweeping Complaint,36047043500,6
2022-03,Sweeping Complaint,36047043700,1
2022-03,Sweeping Complaint,36047043900,3
2022-03,Sweeping Complaint,36047044100,3
2022-03,Sweeping Complaint,36047044600,1
2022-03,Sweeping Complaint,36047044901,2
2022-03,Sweeping Complaint,36047045300,2
2022-03,Sweeping Complaint,36047045800,1
2022-03,Sweeping Complaint,36047046201,4
2022-03,Sweeping Complaint,36047046202,1
2022-03,Sweeping Complaint,36047048000,2
2022-03,Sweeping Complaint,36047048100,2
2022-03,Sweeping Complaint,36047049302,1
2022-03,Sweeping Complaint,36047049900,1
2022-03,Sweeping Complaint,36047050401,1
2022-03,Sweeping Complaint,36047050700,1
2022-03,Sweeping Complaint,36047051300,1
2022-03,Sweeping Complaint,36047051601,1
2022-03,Sweeping Complaint,36047051800,1
2022-03,Sweeping Complaint,36047051900,2
2022-03,Sweeping Complaint,36047052000,1
2022-03,Sweeping Complaint,36047052900,1
2022-03,Sweeping Complaint,36047053300,2
2022-03,Sweeping Complaint,36047054200,1
2022-03,Sweeping Complaint,36047055300,1
2022-03,Sweeping Complaint,36047055600,1
2022-03,Sweeping Complaint,36047056301,3
2022-03,Sweeping Complaint,36047056302,1
2022-03,Sweeping Complaint,36047057100,1
2022-03,Sweeping Complaint,36047057500,1
2022-03,Sweeping Complaint,36047057800,2
2022-03,Sweeping Complaint,36047058200,1
2022-03,Sweeping Complaint,36047061600,1
2022-03,Sweeping Complaint,36047069200,1
2022-03,Sweeping Complaint,36047072400,1
2022-03,Sweeping Complaint,36047073200,1
2022-03,Sweeping Complaint,36047077600,1
2022-03,Sweeping Complaint,36047079202,3
2022-03,Sweeping Complaint,36047079602,2
2022-03,Sweeping Complaint,36047080000,1
2022-03,Sweeping Complaint,36047080200,1
2022-03,Sweeping Complaint,36047080600,1
2022-03,Sweeping Complaint,36047081400,1
2022-03,Sweeping Complaint,36047082200,1
2022-03,Sweeping Complaint,36047082400,4
2022-03,Sweeping Complaint,36047082600,2
2022-03,Sweeping Complaint,36047083000,1
2022-03,Sweeping Complaint,36047083600,2
2022-03,Sweeping Complaint,36047084800,1
2022-03,Sweeping Complaint,36047085800,1
